package,time,dataset,TP,FP,FN,TN,false_positive_rate,specificity,sensitivity,precision,f1,runtime
asreview,2023-11-18 17:26,haematology,105,31,28,1251,0.0241809672386895,0.9758190327613104,0.7894736842105263,0.7720588235294118,0.7806691449814126,0:00:00
bib-dedupe,2023-11-18 17:29,cardiac,3466,1,66,5415,0.0001846381093057,0.9998153618906942,0.9813137032842584,0.999711566195558,0.9904272038862696,0:01:43
asreview,2023-11-18 17:29,cardiac,2975,122,557,5294,0.0225258493353028,0.9774741506646972,0.8422989807474519,0.9606070390700678,0.897571277719113,0:00:00
bib-dedupe,2023-11-18 17:30,cytology_screening,767,1,4,1084,0.0009216589861751,0.9990783410138248,0.9948119325551232,0.9986979166666666,0.9967511371020144,0:00:05
asreview,2023-11-18 17:30,cytology_screening,691,10,80,1075,0.0092165898617511,0.9907834101382488,0.8962386511024644,0.985734664764622,0.938858695652174,0:00:00
bib-dedupe,2023-11-18 17:47,digital_work,356,0,5,6798,0.0,1.0,0.9861495844875346,1.0,0.99302649930265,0:01:11
bib-dedupe,2023-11-18 17:50,digital_work,356,0,5,6798,0.0,1.0,0.9861495844875346,1.0,0.99302649930265,0:01:09
asreview,2023-11-18 17:51,digital_work,333,218,28,6580,0.0320682553692262,0.9679317446307738,0.922437673130194,0.604355716878403,0.730263157894737,0:00:00
bib-dedupe,2023-11-18 17:51,diabetes,1257,1,4,583,0.0017123287671232,0.9982876712328768,0.9968279143536876,0.9992050874403816,0.99801508535133,0:00:05
asreview,2023-11-18 17:51,diabetes,1241,24,20,560,0.0410958904109589,0.958904109589041,0.9841395717684376,0.9810276679841896,0.9825811559778304,0:00:00
bib-dedupe,2023-11-18 18:01,digital_work,356,0,5,6798,0.0,1.0,0.9861495844875346,1.0,0.99302649930265,0:01:06
asreview,2023-11-18 18:02,digital_work,333,218,28,6580,0.0320682553692262,0.9679317446307738,0.922437673130194,0.604355716878403,0.730263157894737,0:00:00
bib-dedupe,2023-11-18 18:02,diabetes,1257,1,4,583,0.0017123287671232,0.9982876712328768,0.9968279143536876,0.9992050874403816,0.99801508535133,0:00:05
asreview,2023-11-18 18:02,diabetes,1241,24,20,560,0.0410958904109589,0.958904109589041,0.9841395717684376,0.9810276679841896,0.9825811559778304,0:00:00
bib-dedupe,2023-11-18 18:03,respiratory,405,1,31,1551,0.0006443298969072,0.9993556701030928,0.9288990825688074,0.9975369458128078,0.9619952494061758,0:00:07
asreview,2023-11-18 18:03,respiratory,393,12,43,1540,0.0077319587628865,0.9922680412371134,0.9013761467889908,0.9703703703703704,0.9346016646848988,0:00:00
bib-dedupe,2023-11-18 18:32,srsr,16223,19,635,36124,0.0005256896217801,0.99947431037822,0.9623324237750625,0.998830193325945,0.9802416918429004,0:22:17
asreview,2023-11-18 18:49,srsr,16025,299,833,35844,0.0082726945743297,0.9917273054256702,0.950587258275003,0.981683410928694,0.9658851184377072,0:00:03
bib-dedupe,2023-11-18 20:00,depression,9930,10,224,69716,0.0001434185239365,0.9998565814760636,0.9779397281859366,0.9989939637826962,0.9883547327560466,0:57:31
bib-dedupe,2023-11-18 20:26,digital_work,355,0,6,6798,0.0,1.0,0.9833795013850416,1.0,0.9916201117318436,0:01:09
asreview,2023-11-18 20:26,digital_work,333,218,28,6580,0.0320682553692262,0.9679317446307738,0.922437673130194,0.604355716878403,0.730263157894737,0:00:00
bib-dedupe,2023-11-18 20:26,diabetes,1257,2,4,582,0.0034246575342465,0.9965753424657534,0.9968279143536876,0.9984114376489276,0.9976190476190476,0:00:06
asreview,2023-11-18 20:26,diabetes,1241,24,20,560,0.0410958904109589,0.958904109589041,0.9841395717684376,0.9810276679841896,0.9825811559778304,0:00:00
bib-dedupe,2023-11-18 20:27,respiratory,405,1,31,1551,0.0006443298969072,0.9993556701030928,0.9288990825688074,0.9975369458128078,0.9619952494061758,0:00:07
asreview,2023-11-18 20:27,respiratory,393,12,43,1540,0.0077319587628865,0.9922680412371134,0.9013761467889908,0.9703703703703704,0.9346016646848988,0:00:00
bib-dedupe,2023-11-18 20:56,srsr,15253,20,1605,36123,0.0005533574966106,0.9994466425033892,0.904792976628307,0.9986904995744124,0.9494257881796396,0:21:35
asreview,2023-11-18 21:12,srsr,16025,299,833,35844,0.0082726945743297,0.9917273054256702,0.950587258275003,0.981683410928694,0.9658851184377072,0:00:02
bib-dedupe,2023-11-18 22:14,depression,9760,11,394,69715,0.0001577603763302,0.9998422396236698,0.9611975576127636,0.998874219629516,0.9796737766624845,0:48:47
bib-dedupe,2023-11-18 22:43,digital_work,355,0,6,6798,0.0,1.0,0.9833795013850416,1.0,0.9916201117318436,0:01:10
asreview,2023-11-18 22:44,digital_work,333,218,28,6580,0.0320682553692262,0.9679317446307738,0.922437673130194,0.604355716878403,0.730263157894737,0:00:00
bib-dedupe,2023-11-18 22:44,diabetes,1257,2,4,582,0.0034246575342465,0.9965753424657534,0.9968279143536876,0.9984114376489276,0.9976190476190476,0:00:06
asreview,2023-11-18 22:44,diabetes,1245,24,16,560,0.0410958904109589,0.958904109589041,0.9873116574147502,0.9810874704491724,0.9841897233201582,0:00:00
bib-dedupe,2023-11-18 22:45,respiratory,403,1,33,1551,0.0006443298969072,0.9993556701030928,0.9243119266055044,0.9975247524752476,0.9595238095238096,0:00:08
asreview,2023-11-18 22:45,respiratory,393,12,43,1540,0.0077319587628865,0.9922680412371134,0.9013761467889908,0.9703703703703704,0.9346016646848988,0:00:00
bib-dedupe,2023-11-18 23:15,srsr,15216,17,1642,36126,0.000470353872119,0.9995296461278808,0.9025981729742556,0.9988840018381148,0.94830326259699,0:22:09
asreview,2023-11-18 23:31,srsr,16064,302,794,35841,0.0083556981988213,0.9916443018011788,0.9529006999644086,0.9815471098619089,0.9670117986997352,0:00:03
bib-dedupe,2023-11-19 00:32,depression,9761,11,393,69715,0.0001577603763302,0.9998422396236698,0.9612960409690762,0.9988743348342202,0.9797249824350096,0:48:54
asreview,2023-11-19 01:07,depression,5719,50,4435,69676,0.0007170926196827,0.9992829073803172,0.5632263147528068,0.9913329866527996,0.7183319726182252,0:00:04
bib-dedupe,2023-11-19 01:08,neuroimaging,1279,4,20,2135,0.0018700327255726,0.9981299672744272,0.9846035411855272,0.9968823070927514,0.9907048799380324,0:00:19
asreview,2023-11-19 01:08,neuroimaging,1236,7,63,2132,0.0032725572697522,0.9967274427302478,0.9515011547344112,0.994368463395012,0.9724626278520848,0:00:00
bib-dedupe,2023-11-19 01:08,stroke,304,0,10,978,0.0,1.0,0.9681528662420382,1.0,0.9838187702265372,0:00:04
asreview,2023-11-19 01:08,stroke,301,13,13,965,0.0132924335378323,0.9867075664621676,0.9585987261146496,0.9585987261146496,0.9585987261146496,0:00:00
bib-dedupe,2023-11-19 01:09,haematology,109,0,24,1282,0.0,1.0,0.8195488721804511,1.0,0.9008264462809916,0:00:06
asreview,2023-11-19 01:09,haematology,105,31,28,1251,0.0241809672386895,0.9758190327613104,0.7894736842105263,0.7720588235294118,0.7806691449814126,0:00:00
bib-dedupe,2023-11-19 01:11,cardiac,3467,1,65,5415,0.0001846381093057,0.9998153618906942,0.9815968289920723,0.9997116493656286,0.9905714285714284,0:01:24
asreview,2023-11-19 01:12,cardiac,3032,122,500,5294,0.0225258493353028,0.9774741506646972,0.8584371460928653,0.9613189600507293,0.9069697876159138,0:00:00
bib-dedupe,2023-11-19 01:12,cytology_screening,767,1,4,1084,0.0009216589861751,0.9990783410138248,0.9948119325551232,0.9986979166666666,0.9967511371020144,0:00:04
asreview,2023-11-19 01:12,cytology_screening,691,10,80,1075,0.0092165898617511,0.9907834101382488,0.8962386511024644,0.985734664764622,0.938858695652174,0:00:00
bib-dedupe,2023-11-19 09:39,digital_work,356,0,5,6798,0.0,1.0,0.9861495844875346,1.0,0.99302649930265,0:01:34
bib-dedupe,2023-11-19 09:41,digital_work,356,0,5,6798,0.0,1.0,0.9861495844875346,1.0,0.99302649930265,0:01:09
asreview,2023-11-19 09:42,digital_work,333,218,28,6580,0.0320682553692262,0.9679317446307738,0.922437673130194,0.604355716878403,0.730263157894737,0:00:00
bib-dedupe,2023-11-19 09:42,diabetes,1257,1,4,583,0.0017123287671232,0.9982876712328768,0.9968279143536876,0.9992050874403816,0.99801508535133,0:00:06
asreview,2023-11-19 09:42,diabetes,1245,24,16,560,0.0410958904109589,0.958904109589041,0.9873116574147502,0.9810874704491724,0.9841897233201582,0:00:00
bib-dedupe,2023-11-19 09:42,respiratory,405,1,31,1551,0.0006443298969072,0.9993556701030928,0.9288990825688074,0.9975369458128078,0.9619952494061758,0:00:07
asreview,2023-11-19 09:42,respiratory,393,12,43,1540,0.0077319587628865,0.9922680412371134,0.9013761467889908,0.9703703703703704,0.9346016646848988,0:00:00
bib-dedupe,2023-11-19 10:11,srsr,16007,20,851,36123,0.0005533574966106,0.9994466425033892,0.9495195159568156,0.9987521058214264,0.9735137600729816,0:21:08
asreview,2023-11-19 10:31,srsr,16064,302,794,35841,0.0083556981988213,0.9916443018011788,0.9529006999644086,0.9815471098619089,0.9670117986997352,0:00:04
bib-dedupe,2023-11-19 11:49,depression,9936,11,218,69715,0.0001577603763302,0.9998422396236698,0.9785306283238132,0.9988941389363628,0.988607531963584,1:02:00
bib-dedupe,2023-11-19 11:57,digital_work,356,0,5,6798,0.0,1.0,0.9861495844875346,1.0,0.99302649930265,0:01:13
asreview,2023-11-19 11:57,digital_work,333,218,28,6580,0.0320682553692262,0.9679317446307738,0.922437673130194,0.604355716878403,0.730263157894737,0:00:00
bib-dedupe,2023-11-19 11:58,diabetes,1257,2,4,582,0.0034246575342465,0.9965753424657534,0.9968279143536876,0.9984114376489276,0.9976190476190476,0:00:06
asreview,2023-11-19 11:58,diabetes,1245,24,16,560,0.0410958904109589,0.958904109589041,0.9873116574147502,0.9810874704491724,0.9841897233201582,0:00:00
bib-dedupe,2023-11-19 11:58,respiratory,405,1,31,1551,0.0006443298969072,0.9993556701030928,0.9288990825688074,0.9975369458128078,0.9619952494061758,0:00:09
asreview,2023-11-19 11:58,respiratory,393,12,43,1540,0.0077319587628865,0.9922680412371134,0.9013761467889908,0.9703703703703704,0.9346016646848988,0:00:00
bib-dedupe,2023-11-19 12:02,digital_work,356,0,5,6798,0.0,1.0,0.9861495844875346,1.0,0.99302649930265,0:01:24
asreview,2023-11-19 12:02,digital_work,333,218,28,6580,0.0320682553692262,0.9679317446307738,0.922437673130194,0.604355716878403,0.730263157894737,0:00:00
bib-dedupe,2023-11-19 12:03,diabetes,1257,2,4,582,0.0034246575342465,0.9965753424657534,0.9968279143536876,0.9984114376489276,0.9976190476190476,0:00:09
asreview,2023-11-19 12:03,diabetes,1245,24,16,560,0.0410958904109589,0.958904109589041,0.9873116574147502,0.9810874704491724,0.9841897233201582,0:00:00
bib-dedupe,2023-11-19 12:03,respiratory,405,1,31,1551,0.0006443298969072,0.9993556701030928,0.9288990825688074,0.9975369458128078,0.9619952494061758,0:00:11
asreview,2023-11-19 12:03,respiratory,393,12,43,1540,0.0077319587628865,0.9922680412371134,0.9013761467889908,0.9703703703703704,0.9346016646848988,0:00:00
bib-dedupe,2023-11-19 12:41,srsr,16666,21,192,36122,0.0005810253714412,0.9994189746285588,0.9886107486060032,0.9987415353269012,0.9936503204650468,0:27:44
asreview,2023-11-19 13:03,srsr,16064,302,794,35841,0.0083556981988213,0.9916443018011788,0.9529006999644086,0.9815471098619089,0.9670117986997352,0:00:03
bib-dedupe,2023-11-19 14:15,depression,9895,11,259,69715,0.0001577603763302,0.9998422396236698,0.9744928107149892,0.998889561881688,0.9865403788634098,0:55:38
bib-dedupe,2023-11-19 14:23,digital_work,356,5,5,6793,0.0007355104442483,0.9992644895557516,0.9861495844875346,0.9861495844875346,0.9861495844875344,0:01:11
asreview,2023-11-19 14:24,digital_work,333,218,28,6580,0.0320682553692262,0.9679317446307738,0.922437673130194,0.604355716878403,0.730263157894737,0:00:00
bib-dedupe,2023-11-19 14:24,diabetes,1257,2,4,582,0.0034246575342465,0.9965753424657534,0.9968279143536876,0.9984114376489276,0.9976190476190476,0:00:07
asreview,2023-11-19 14:24,diabetes,1245,24,16,560,0.0410958904109589,0.958904109589041,0.9873116574147502,0.9810874704491724,0.9841897233201582,0:00:00
bib-dedupe,2023-11-19 14:24,respiratory,405,1,31,1551,0.0006443298969072,0.9993556701030928,0.9288990825688074,0.9975369458128078,0.9619952494061758,0:00:08
asreview,2023-11-19 14:25,respiratory,393,12,43,1540,0.0077319587628865,0.9922680412371134,0.9013761467889908,0.9703703703703704,0.9346016646848988,0:00:00
bib-dedupe,2023-11-19 14:26,neuroimaging,1277,4,22,2135,0.0018700327255726,0.9981299672744272,0.98306389530408,0.9968774395003904,0.989922480620155,0:00:27
asreview,2023-11-19 14:26,neuroimaging,1236,7,63,2132,0.0032725572697522,0.9967274427302478,0.9515011547344112,0.994368463395012,0.9724626278520848,0:00:00
bib-dedupe,2023-11-19 14:26,stroke,305,0,9,978,0.0,1.0,0.9713375796178344,1.0,0.9854604200323104,0:00:07
asreview,2023-11-19 14:26,stroke,301,13,13,965,0.0132924335378323,0.9867075664621676,0.9585987261146496,0.9585987261146496,0.9585987261146496,0:00:00
bib-dedupe,2023-11-19 14:26,haematology,109,0,24,1282,0.0,1.0,0.8195488721804511,1.0,0.9008264462809916,0:00:07
asreview,2023-11-19 14:26,haematology,105,31,28,1251,0.0241809672386895,0.9758190327613104,0.7894736842105263,0.7720588235294118,0.7806691449814126,0:00:00
bib-dedupe,2023-11-19 14:30,cardiac,3463,1,69,5415,0.0001846381093057,0.9998153618906942,0.9804643261608154,0.9997113163972288,0.9899942824471126,0:02:00
asreview,2023-11-19 14:31,cardiac,3032,122,500,5294,0.0225258493353028,0.9774741506646972,0.8584371460928653,0.9613189600507293,0.9069697876159138,0:00:00
bib-dedupe,2023-11-19 14:31,cytology_screening,767,1,4,1084,0.0009216589861751,0.9990783410138248,0.9948119325551232,0.9986979166666666,0.9967511371020144,0:00:04
asreview,2023-11-19 14:31,cytology_screening,691,10,80,1075,0.0092165898617511,0.9907834101382488,0.8962386511024644,0.985734664764622,0.938858695652174,0:00:00
bib-dedupe,2023-11-19 14:38,digital_work,356,0,5,6798,0.0,1.0,0.9861495844875346,1.0,0.99302649930265,0:01:21
asreview,2023-11-19 14:38,digital_work,333,218,28,6580,0.0320682553692262,0.9679317446307738,0.922437673130194,0.604355716878403,0.730263157894737,0:00:00
bib-dedupe,2023-11-19 14:39,diabetes,1257,2,4,582,0.0034246575342465,0.9965753424657534,0.9968279143536876,0.9984114376489276,0.9976190476190476,0:00:06
asreview,2023-11-19 14:39,diabetes,1245,24,16,560,0.0410958904109589,0.958904109589041,0.9873116574147502,0.9810874704491724,0.9841897233201582,0:00:00
bib-dedupe,2023-11-19 14:39,respiratory,405,1,31,1551,0.0006443298969072,0.9993556701030928,0.9288990825688074,0.9975369458128078,0.9619952494061758,0:00:08
asreview,2023-11-19 14:39,respiratory,393,12,43,1540,0.0077319587628865,0.9922680412371134,0.9013761467889908,0.9703703703703704,0.9346016646848988,0:00:00
bib-dedupe,2023-11-19 14:40,neuroimaging,1277,4,22,2135,0.0018700327255726,0.9981299672744272,0.98306389530408,0.9968774395003904,0.989922480620155,0:00:18
asreview,2023-11-19 14:40,neuroimaging,1236,7,63,2132,0.0032725572697522,0.9967274427302478,0.9515011547344112,0.994368463395012,0.9724626278520848,0:00:00
bib-dedupe,2023-11-19 14:41,stroke,305,0,9,978,0.0,1.0,0.9713375796178344,1.0,0.9854604200323104,0:00:05
asreview,2023-11-19 14:41,stroke,301,13,13,965,0.0132924335378323,0.9867075664621676,0.9585987261146496,0.9585987261146496,0.9585987261146496,0:00:00
bib-dedupe,2023-11-19 14:41,haematology,109,0,24,1282,0.0,1.0,0.8195488721804511,1.0,0.9008264462809916,0:00:09
asreview,2023-11-19 14:41,haematology,105,31,28,1251,0.0241809672386895,0.9758190327613104,0.7894736842105263,0.7720588235294118,0.7806691449814126,0:00:00
bib-dedupe,2023-11-19 14:45,cardiac,3463,1,69,5415,0.0001846381093057,0.9998153618906942,0.9804643261608154,0.9997113163972288,0.9899942824471126,0:02:01
asreview,2023-11-19 14:45,cardiac,3032,122,500,5294,0.0225258493353028,0.9774741506646972,0.8584371460928653,0.9613189600507293,0.9069697876159138,0:00:00
bib-dedupe,2023-11-19 14:46,cytology_screening,767,1,4,1084,0.0009216589861751,0.9990783410138248,0.9948119325551232,0.9986979166666666,0.9967511371020144,0:00:06
asreview,2023-11-19 14:46,cytology_screening,691,10,80,1075,0.0092165898617511,0.9907834101382488,0.8962386511024644,0.985734664764622,0.938858695652174,0:00:00
bib-dedupe,2023-11-19 14:49,digital_work,356,0,5,6798,0.0,1.0,0.9861495844875346,1.0,0.99302649930265,0:01:22
asreview,2023-11-19 14:50,digital_work,333,218,28,6580,0.0320682553692262,0.9679317446307738,0.922437673130194,0.604355716878403,0.730263157894737,0:00:00
bib-dedupe,2023-11-19 14:50,diabetes,1257,2,4,582,0.0034246575342465,0.9965753424657534,0.9968279143536876,0.9984114376489276,0.9976190476190476,0:00:10
asreview,2023-11-19 14:50,diabetes,1245,24,16,560,0.0410958904109589,0.958904109589041,0.9873116574147502,0.9810874704491724,0.9841897233201582,0:00:00
bib-dedupe,2023-11-19 14:51,respiratory,405,1,31,1551,0.0006443298969072,0.9993556701030928,0.9288990825688074,0.9975369458128078,0.9619952494061758,0:00:09
asreview,2023-11-19 14:51,respiratory,393,12,43,1540,0.0077319587628865,0.9922680412371134,0.9013761467889908,0.9703703703703704,0.9346016646848988,0:00:00
bib-dedupe,2023-11-19 14:52,neuroimaging,1277,4,22,2135,0.0018700327255726,0.9981299672744272,0.98306389530408,0.9968774395003904,0.989922480620155,0:00:27
asreview,2023-11-19 14:52,neuroimaging,1236,7,63,2132,0.0032725572697522,0.9967274427302478,0.9515011547344112,0.994368463395012,0.9724626278520848,0:00:00
bib-dedupe,2023-11-19 14:53,stroke,305,0,9,978,0.0,1.0,0.9713375796178344,1.0,0.9854604200323104,0:00:05
asreview,2023-11-19 14:53,stroke,301,13,13,965,0.0132924335378323,0.9867075664621676,0.9585987261146496,0.9585987261146496,0.9585987261146496,0:00:00
bib-dedupe,2023-11-19 14:53,haematology,109,0,24,1282,0.0,1.0,0.8195488721804511,1.0,0.9008264462809916,0:00:10
asreview,2023-11-19 14:53,haematology,105,31,28,1251,0.0241809672386895,0.9758190327613104,0.7894736842105263,0.7720588235294118,0.7806691449814126,0:00:00
bib-dedupe,2023-11-19 14:57,cardiac,3463,1,69,5415,0.0001846381093057,0.9998153618906942,0.9804643261608154,0.9997113163972288,0.9899942824471126,0:01:54
asreview,2023-11-19 14:57,cardiac,3032,122,500,5294,0.0225258493353028,0.9774741506646972,0.8584371460928653,0.9613189600507293,0.9069697876159138,0:00:00
bib-dedupe,2023-11-19 14:58,cytology_screening,767,1,4,1084,0.0009216589861751,0.9990783410138248,0.9948119325551232,0.9986979166666666,0.9967511371020144,0:00:06
asreview,2023-11-19 14:58,cytology_screening,691,10,80,1075,0.0092165898617511,0.9907834101382488,0.8962386511024644,0.985734664764622,0.938858695652174,0:00:00
bib-dedupe,2023-11-19 15:11,digital_work,356,0,5,6798,0.0,1.0,0.9861495844875346,1.0,0.99302649930265,0:01:25
asreview,2023-11-19 15:12,digital_work,333,218,28,6580,0.0320682553692262,0.9679317446307738,0.922437673130194,0.604355716878403,0.730263157894737,0:00:00
bib-dedupe,2023-11-19 15:12,diabetes,1257,2,4,582,0.0034246575342465,0.9965753424657534,0.9968279143536876,0.9984114376489276,0.9976190476190476,0:00:06
asreview,2023-11-19 15:12,diabetes,1245,24,16,560,0.0410958904109589,0.958904109589041,0.9873116574147502,0.9810874704491724,0.9841897233201582,0:00:00
bib-dedupe,2023-11-19 15:12,respiratory,405,1,31,1551,0.0006443298969072,0.9993556701030928,0.9288990825688074,0.9975369458128078,0.9619952494061758,0:00:08
asreview,2023-11-19 15:12,respiratory,393,12,43,1540,0.0077319587628865,0.9922680412371134,0.9013761467889908,0.9703703703703704,0.9346016646848988,0:00:00
bib-dedupe,2023-11-19 15:41,srsr,16660,21,198,36122,0.0005810253714412,0.9994189746285588,0.9882548344999408,0.9987410826689048,0.993470288321059,0:20:38
asreview,2023-11-19 16:00,srsr,16064,302,794,35841,0.0083556981988213,0.9916443018011788,0.9529006999644086,0.9815471098619089,0.9670117986997352,0:00:03
bib-dedupe,2023-11-19 17:10,depression,9449,12,705,69714,0.0001721022287238,0.999827897771276,0.930569233799488,0.9987316351337068,0.9634463420851388,0:56:37
asreview,2023-11-19 17:45,depression,5719,50,4435,69676,0.0007170926196827,0.9992829073803172,0.5632263147528068,0.9913329866527996,0.7183319726182252,0:00:04
bib-dedupe,2023-11-19 17:46,neuroimaging,1276,4,23,2135,0.0018700327255726,0.9981299672744272,0.9822940723633564,0.996875,0.989530825901512,0:00:16
asreview,2023-11-19 17:46,neuroimaging,1236,7,63,2132,0.0032725572697522,0.9967274427302478,0.9515011547344112,0.994368463395012,0.9724626278520848,0:00:00
bib-dedupe,2023-11-19 17:47,stroke,305,0,9,978,0.0,1.0,0.9713375796178344,1.0,0.9854604200323104,0:00:05
asreview,2023-11-19 17:47,stroke,301,13,13,965,0.0132924335378323,0.9867075664621676,0.9585987261146496,0.9585987261146496,0.9585987261146496,0:00:00
bib-dedupe,2023-11-19 17:47,haematology,109,0,24,1282,0.0,1.0,0.8195488721804511,1.0,0.9008264462809916,0:00:06
asreview,2023-11-19 17:47,haematology,105,31,28,1251,0.0241809672386895,0.9758190327613104,0.7894736842105263,0.7720588235294118,0.7806691449814126,0:00:00
bib-dedupe,2023-11-19 17:50,cardiac,3463,1,69,5415,0.0001846381093057,0.9998153618906942,0.9804643261608154,0.9997113163972288,0.9899942824471126,0:01:52
asreview,2023-11-19 17:51,cardiac,3032,122,500,5294,0.0225258493353028,0.9774741506646972,0.8584371460928653,0.9613189600507293,0.9069697876159138,0:00:00
bib-dedupe,2023-11-19 17:51,cytology_screening,767,1,4,1084,0.0009216589861751,0.9990783410138248,0.9948119325551232,0.9986979166666666,0.9967511371020144,0:00:05
asreview,2023-11-19 17:51,cytology_screening,691,10,80,1075,0.0092165898617511,0.9907834101382488,0.8962386511024644,0.985734664764622,0.938858695652174,0:00:00
bib-dedupe,2023-11-19 18:09,digital_work,356,0,5,6798,0.0,1.0,0.9861495844875346,1.0,0.99302649930265,0:01:07
asreview,2023-11-19 18:09,digital_work,333,218,28,6580,0.0320682553692262,0.9679317446307738,0.922437673130194,0.604355716878403,0.730263157894737,0:00:00
bib-dedupe,2023-11-19 18:10,diabetes,1259,2,2,582,0.0034246575342465,0.9965753424657534,0.9984139571768438,0.9984139571768438,0.9984139571768438,0:00:07
asreview,2023-11-19 18:10,diabetes,1245,24,16,560,0.0410958904109589,0.958904109589041,0.9873116574147502,0.9810874704491724,0.9841897233201582,0:00:00
bib-dedupe,2023-11-19 18:10,respiratory,405,1,29,1553,0.0006435006435006,0.9993564993564994,0.9331797235023042,0.9975369458128078,0.9642857142857142,0:00:08
asreview,2023-11-19 18:10,respiratory,391,14,43,1540,0.009009009009009,0.990990990990991,0.9009216589861752,0.965432098765432,0.932061978545888,0:00:00
bib-dedupe,2023-11-19 18:37,srsr,16669,22,189,36121,0.0006086932462717,0.9993913067537282,0.9887887056590344,0.99868192439039,0.9937106918238996,0:19:08
asreview,2023-11-19 18:54,srsr,16064,302,794,35841,0.0083556981988213,0.9916443018011788,0.9529006999644086,0.9815471098619089,0.9670117986997352,0:00:02
bib-dedupe,2023-11-19 19:56,depression,9942,13,212,69713,0.0001864440811175,0.9998135559188824,0.97912152846169,0.998694123556002,0.9888109801581382,0:49:16
asreview,2023-11-19 20:33,depression,5719,50,4435,69676,0.0007170926196827,0.9992829073803172,0.5632263147528068,0.9913329866527996,0.7183319726182252,0:00:04
bib-dedupe,2023-11-19 20:34,neuroimaging,1278,4,21,2135,0.0018700327255726,0.9981299672744272,0.9838337182448036,0.9968798751950078,0.9903138318481208,0:00:16
asreview,2023-11-19 20:34,neuroimaging,1236,7,63,2132,0.0032725572697522,0.9967274427302478,0.9515011547344112,0.994368463395012,0.9724626278520848,0:00:00
bib-dedupe,2023-11-19 20:35,stroke,305,0,9,978,0.0,1.0,0.9713375796178344,1.0,0.9854604200323104,0:00:05
asreview,2023-11-19 20:35,stroke,301,13,13,965,0.0132924335378323,0.9867075664621676,0.9585987261146496,0.9585987261146496,0.9585987261146496,0:00:00
bib-dedupe,2023-11-19 20:35,haematology,109,0,24,1282,0.0,1.0,0.8195488721804511,1.0,0.9008264462809916,0:00:06
asreview,2023-11-19 20:35,haematology,105,31,28,1251,0.0241809672386895,0.9758190327613104,0.7894736842105263,0.7720588235294118,0.7806691449814126,0:00:00
bib-dedupe,2023-11-19 20:38,cardiac,3463,1,69,5415,0.0001846381093057,0.9998153618906942,0.9804643261608154,0.9997113163972288,0.9899942824471126,0:01:13
asreview,2023-11-19 20:38,cardiac,3032,122,500,5294,0.0225258493353028,0.9774741506646972,0.8584371460928653,0.9613189600507293,0.9069697876159138,0:00:00
bib-dedupe,2023-11-19 20:38,cytology_screening,767,1,4,1084,0.0009216589861751,0.9990783410138248,0.9948119325551232,0.9986979166666666,0.9967511371020144,0:00:05
asreview,2023-11-19 20:38,cytology_screening,691,10,80,1075,0.0092165898617511,0.9907834101382488,0.8962386511024644,0.985734664764622,0.938858695652174,0:00:00
bib-dedupe,2023-11-19 21:47,depression,9881,11,276,69712,0.0001577671643503,0.9998422328356495,0.9728266220340652,0.998887990295188,0.985685071574642,0:49:16
asreview,2023-11-19 22:23,depression,5722,47,4435,69676,0.0006740960658606,0.9993259039341392,0.563355321453185,0.9918530074536316,0.7185734019841769,0:00:04
bib-dedupe,2023-11-20 08:49,depression,9885,10,272,69713,0.0001434246948639,0.999856575305136,0.9732204391060352,0.998989388580091,0.985936564931179,0:59:13
asreview,2023-11-20 09:31,depression,5722,47,4435,69676,0.0006740960658606,0.9993259039341392,0.563355321453185,0.9918530074536316,0.7185734019841769,0:00:04
bib-dedupe,2023-11-20 09:56,digital_work,355,0,6,6798,0.0,1.0,0.9833795013850416,1.0,0.9916201117318436,0:01:36
asreview,2023-11-20 09:56,digital_work,333,218,28,6580,0.0320682553692262,0.9679317446307738,0.922437673130194,0.604355716878403,0.730263157894737,0:00:00
bib-dedupe,2023-11-20 10:03,digital_work,355,0,6,6798,0.0,1.0,0.9833795013850416,1.0,0.9916201117318436,0:01:26
asreview,2023-11-20 10:03,digital_work,333,218,28,6580,0.0320682553692262,0.9679317446307738,0.922437673130194,0.604355716878403,0.730263157894737,0:00:00
bib-dedupe,2023-11-20 10:11,digital_work,293,0,68,6798,0.0,1.0,0.8116343490304709,1.0,0.8960244648318043,0:00:55
asreview,2023-11-20 10:12,digital_work,333,218,28,6580,0.0320682553692262,0.9679317446307738,0.922437673130194,0.604355716878403,0.730263157894737,0:00:00
bib-dedupe,2023-11-20 10:17,digital_work,355,0,6,6798,0.0,1.0,0.9833795013850416,1.0,0.9916201117318436,0:01:46
asreview,2023-11-20 10:18,digital_work,333,218,28,6580,0.0320682553692262,0.9679317446307738,0.922437673130194,0.604355716878403,0.730263157894737,0:00:00
bib-dedupe,2023-11-20 10:51,digital_work,355,0,6,6798,0.0,1.0,0.9833795013850416,1.0,0.9916201117318436,0:01:25
asreview,2023-11-20 10:51,digital_work,333,218,28,6580,0.0320682553692262,0.9679317446307738,0.922437673130194,0.604355716878403,0.730263157894737,0:00:00
bib-dedupe,2023-11-20 11:10,digital_work,354,11,7,6787,0.0016181229773462,0.9983818770226536,0.9806094182825484,0.96986301369863,0.975206611570248,0:03:46
